	0.0
congress	0.002872509407494855
românească	0.05757340614446266
blade	0.001981367390971508
asanga	0.43184802255771765
meucci	0.5942906520730498
professions	0.0477616849197686
starbuck	0.33387062988824195
news	0.002426709829107619
callahan	1.0750428153892715
tigranes	0.1259169033639982
durkheim	0.0020840981973412795
anwell	0.01536779923647082
female	0.004625847912232494
parcel	0.006663090720315186
chloe	0.012096195994873033
michael	0.0007504894336275712
roy	0.0007846334237315082
1989	0.0005115566360480088
merle	0.16397469142707286
georgetown	0.02508028977583852
varoufakis	0.7334311422386067
desmond	0.047951956327808
argonne	0.15516497099586504
donkin	0.019661631027518854
immunodeficiency	0.12911698244620706
mega	0.003971815754687639
kunstler	0.17266237724773204
sixth	0.009928739360641481
olympiodorus	0.16506988671194767
standardisation	0.3025322736716705
austrian	0.019376426957572267
gerhard	0.07334461303554753
johnston	0.0032844232688231255
consultancy	0.0717736346686175
maverick	0.23040802286630083
court	0.0005456818458171826
orville	0.7730011852545793
hod	0.024250553835135427
f1	0.01136084535597803
defense	0.0021183472003087106
boutroux	0.5507484407422036
pepys	0.11949685969594803
universität	2.279162798045196
wagner	0.022380452149613587
twist	0.01685341464831965
alberto	0.024791506134973842
alonzo	0.00839708041463311
lubusz	0.7000620545280333
banish	0.5721013124673837
dimethyl	0.013148861490216032
jeh	0.04337062860745949
milgram	0.08724486297958965
buzan	0.37348771721875923
cbe	0.2733038702792772
pol	0.03898623877706064
kistler	0.0033187670655990863
gurvitch	0.6376294951623894
bailly	0.0012971156630016084
masaryk	0.3514248171813205
king	0.0012971156630016084
pong	0.12314736145022959
reach	0.0015364811565082006
lunt	0.5305120171519493
keats	1.6124772117191852
easter	0.008953422501158534
canterbury	0.002872509407494855
romila	1.210921538061584
chern	0.26082256027219813
laemmle	0.003937420278337877
ramanuja	0.5189879618799808
auer	0.2831349320991023
jimmy	0.003937420278337877
number	0.0002727552181996607
osaka	0.0033874628078972113
mrc	0.7382546247681718
heron	0.023458373978489214
silesians	0.17500194797973767
ilse	0.48813237024364453
celera	0.022093457602970424
samurai	0.21476069178585186
msa	0.4457968188757049
railway	0.015756398058585815
sirens	0.2171142934481142
hertfordshire	1.4340647580309394
matilda	0.030896658380945432
citysearch	0.8418382694120203
valis	0.0951073235308748
talen	0.33956904598700854
numbers	0.00325008218772327
bonneville	0.36463808793486613
john	0.00010226313345075328
lieutenant	0.008362332686334977
augustin	0.023458373978489214
worldcat	0.04563632098326865
dratch	0.396986712154645
denver	0.008362332686334977
wine	0.04051761630511527
huygens	0.051046023949590805
lipset	0.21733911264915037
grigory	0.2570484837546239
achilles	0.07617865066152305
literary	0.004694750733557956
skidmore	0.43212449650778895
meadows	0.030896658380945432
hinton	0.05315957026185341
challenge	0.0
borel	0.12994368538981627
werner	0.0026666988917231063
reamde	0.02234456745784328
basescu	0.5066659372638815
kensington	0.14830118690182642
biosciences	0.009649853827279835
cmv	0.334606472968216
komsomolskaya	0.30527707334003906
waagen	1.252148070894157
trigger	0.0019128936845776465
girls	0.004798125466914591
arabic	0.007286529751872653
dri	0.048523271229628274
nes	0.02776068124168032
urey	0.2330813279977298
czechoslovakia	0.05081607628348641
chalkidice	0.021090467591574298
1958	0.0054534041424449215
pitirim	0.22299775272719916
debrecen	0.032326284891942614
towns	0.006870804306691623
outsourcing	0.007772046271866953
yumeji	0.3268692573901488
prison	0.012446801069136459
mira	0.1625352318573549
mateo	0.11730333551386407
sk	0.05093103489762306
dionysius	0.10881349679093152
reactor	0.002975451251749571
hegelian	0.0650705642631757
perlmutter	0.49129012396567284
billings	0.07508332982392027
hommelvik	0.18699751052460764
teresa	0.2428676636231402
feinler	0.0025981170547226154
pep	0.07748039605546915
panthers	0.3577481084873497
eban	0.3195519324651213
daglow	0.005246367201338167
lyon	0.0017075373176479829
essex	0.06836927076496765
sharing	0.007667961314651372
roxana	0.2104232716627219
fontenelle	0.2743283011995793
p	0.0008870815032873488
food	0.000682209505509041
jazz	0.03239972608293582
immelt	0.396986712154645
coursera	0.014485911101119568
gianni	0.3674090948502379
breazeal	0.1268744536621397
krümmel	0.6269597688264179
éole	0.8098904524124046
gironde	0.9228229483114686
husserlian	0.1673186980982423
natorp	0.4646567942563701
crispr	0.0003068616682822258
blumlein	0.17286531859810866
messenia	0.1568735447576533
burawoy	0.6687569057365277
intellectual	0.00023865144638868891
kirkham	0.02602016499945573
leffler	0.2665773747570811
certifying	0.05609713758705761
yuan	0.0994995580945978
schawlow	0.0076332718716117486
mitx	0.2632527961559087
household	0.00694006425132498
other	6.8172746690988e-05
macforth	0.3144599994083288
nagel	0.05901566352438623
lull	0.18002867933401906
pasadena	0.009719558422871862
iron	0.00013635619638021785
moniz	0.06069784035361165
esprit	0.11052461531445242
heir	0.01125589683190944
railways	0.0017075373176479829
dessert	0.6233651904353591
ijcai	0.06250462112430151
trucks	0.0058332284004802785
isotype	0.0628196126027724
gateway	0.014626892917616001
adm	0.14069513466688582
biochemist	0.060462726489580135
primesense	0.06238655819523319
consulting	0.0025981170547226154
harel	0.11990095901040984
creation	0.0009212362342949334
bloor	0.009649853827279835
colmerauer	0.0278333543479247
forel	0.2847077522225029
tzvetan	0.011500816183683354
dounreay	0.054857844484564856
australia	0.00017045193589939058
yataka	0.030896658380945432
hayyan	0.13345166286690824
franz	0.0012971156630016084
takehisa	0.3268692573901488
deutsche	0.006282540307553466
berti	0.29885409892185505
fleetwood	0.43759789468961185
sleep	0.0034905267996563896
1915	0.007355856032154406
inn	0.025116401236542265
adrain	0.08691165534310175
quinctius	0.009510478190042792
seamus	0.25306269632571954
yusuf	0.23553662707214468
antony	0.007425193380733668
calder	0.643739073963004
trammel	0.30096183361692874
wurm	0.04970637569512441
honors	0.009510478190042792
shailer	0.045030979678672596
jaime	1.127513995457175
cran	0.03247317969527208
forth	0.0002727552181996607
davenport	0.010556887374868455
ffa	0.06116845027710826
salviati	0.0006480735666505912
brad	0.05695120763989715
times	0.00010226313345075328
sommerfeld	0.01625148179810956
any	0.0002727552181996607
slade	0.034202925691870896
uprisings	0.06136468835459797
daugavpils	0.47015616473514954
spur	0.008292845569082217
dunhuang	0.8221626260105511
raworth	0.006144240972922963
ghidorah	0.8427865110155931
1898	0.0008870815032873488
benchmark	0.013324554069942653
bergson	0.045030979678672596
zev	0.035643495568468006
investigations	0.0005798097372262339
istanbul	0.02583926172616762
standards	0.0005115566360480088
formemrs	0.18059655332885977
mead	0.019519005580620124
freeman	0.01625148179810956
evangelist	0.07028845406965054
tresidder	0.591487450664199
occupied	0.0005798097372262339
tanaka	0.08202630841713396
wolfenstein	0.06753228761048559
roman	0.000682209505509041
saints	0.045598462422297724
seagate	0.15658016860470228
pearson	0.00037508260494518444
leonhardt	0.045295712684067874
andrews	0.09206319086715548
show	0.00020455035242885103
kevin	0.02439474191146099
ethan	0.09821567516734198
panavia	0.03195926511018779
rainbow	0.019091410060121366
willie	0.4807492382325737
orion	0.001023716546699489
huawei	0.00694006425132498
gilchrist	0.019554657551407572
proust	0.03155590126973926
glen	0.3666155728280801
camp	0.06097230083070303
ufimtsev	0.28483907804204095
diophantus	0.5392717832993559
monticello	0.10776384194304223
briggs	0.06069784035361165
brindley	0.4347134429639427
mcclatchy	0.03438734731844928
brighton	0.20318028993755605
kerr	0.03133604243181565
mauchly	0.009754414916481978
dynamo	0.06065864586940987
idea	0.00040919709236722626
sid	0.049133503323569666
venetians	0.07841844150479589
heller	0.013113731501771933
micklethwait	0.11525414244462348
ficino	0.14386397315122146
mcluhan	0.009197046450595145
kyberd	0.019697294709074786
olsberg	0.4904458087896051
lovett	0.10419654275992904
again	0.00020455035242885103
candelas	0.11931738062245521
fraunhofer	0.033613302206271
cervantes	0.14614848637863048
gruyter	0.547129299115473
catholic	0.004625847912232494
no	0.00044331425974435004
galdikas	0.0870365782497313
australian	0.004040614880677525
cézanne	0.10680388188155372
device	0.00034097079705712425
simone	0.06400286957459181
chalmers	0.007876156180528825
gibson	0.01816639483948719
norwich	0.431479664196446
rotary	0.022236931169489448
rican	0.06606151636998163
playfair	0.001981367390971508
rayhān	0.12632702357045095
mtv	0.11797364662378704
active	3.408503568071274e-05
gerbert	0.039284620432152986
mayhem	0.1868402619023225
davidson	0.04401137562690743
monster	0.02641841764717399
metrofi	0.7776743405587447
gmina	1.3433097623254935
gladwell	0.045295712684067874
leonhard	0.04722936803062013
total	0.0009553936515844624
lombroso	0.02137679987944964
warhol	0.20931805543600662
tyler	0.03731165106450081
solarcity	0.0016391067680850107
fyodor	0.2038337739207708
mcp	0.5427068318837613
wharton	0.04182917577007733
rift	0.04890456579486106
rationalism	0.0005456818458171826
hedgehog	0.30307984755906103
mcconnell	0.036866182713379464
liquide	0.9228229483114686
chang	0.020589839891292695
consultative	0.04959174075136698
asians	0.08508356910768973
mannheim	0.0012287497467795973
todd	0.0912634237251066
scholars	0.0020840981973412795
justice	0.0020498518950798545
collectibles	0.18474903608772486
exchange	0.0016391067680850107
krasner	0.3632985230168237
śaṅkara	0.8127600070782386
waldorf	0.029435247119196782
yang	0.0015364811565082006
horacio	0.017882170691971427
candice	1.3177771262276077
ulisse	0.06175743072347152
occam	0.014204084691552018
ob	0.386902021837516
tata	0.0763411556145522
forward	0.001023716546699489
csa	0.48271273834245443
bada	0.14988664337836277
larsson	0.32499231688067004
eijkman	0.4046204050639656
supply	0.0010920501920144237
mad	0.005246367201338167
caudella	1.0898778453368083
fahrenheit	0.08649550498364068
ayn	0.028196902403561593
etna	0.000682209505509041
was	0.0
welch	0.033576477304234825
kahn	0.08878928248698512
sustaining	0.02612874314458648
leukemia	0.051007690882625405
tyco	0.14906917027065933
ecco	0.19750386374836715
twentieth	0.004798125466914591
tanoshimi	0.07719530565527305
schrieffer	0.41557363573025224
sandra	0.04299415971954472
pier	0.013113731501771933
cabin	0.0022553702277597334
adh	0.011640832137794757
emilio	0.10091622696338005
cim	0.13820471858732034
billancourt	0.9228229483114686
isis	0.06669691440856523
note	0.0018444307724940357
volkswagen	0.00694006425132498
lusatia	0.7221406707969285
moseley	0.24102327028469298
professorship	0.03148260262283051
târgu	0.13909586800699
sky	0.011116004905461234
roberts	0.023422400113742727
katyń	0.2123086183908169
henson	0.16721850326981233
cornelliana	0.3211911849379092
vivienne	0.39241960053817254
greta	0.12215282800823421
nell	0.8352579241006988
kent	0.04738139200413483
armand	0.005556959636772524
alsatians	0.17500194797973767
bully	0.10070128289469982
training	0.0005115566360480088
moor	0.0025638301970958718
kuno	0.257294961900799
sisters	0.004625847912232494
scythian	0.11463238932210319
tomsk	0.028961345341804987
phoebe	0.00700933524308251
syrians	0.06285900260614648
bridgestone	0.00017045193589939058
drudge	1.6738738365870354
l0	0.11632208023333593
mary	0.004453638670155612
petrus	0.17653457331542555
białowieża	0.37867338458377797
drug	0.0009895537555783278
spaceport	0.09012944010018548
poland	0.0020498518950798545
opencl	0.11810783308612548
nicomedes	1.337339984727932
borges	0.017882170691971427
whitman	0.025116401236542265
ockels	0.11918281997632736
samuelson	0.0035248868995123735
wild	0.0020840981973412795
saab	0.03195926511018779
alden	0.29185679401216696
reference	0.0002727552181996607
havilland	0.0064900719212046985
nonsense	0.0020840981973412795
thanh	0.13326632434626617
donnell	0.20970456126195225
williams	0.0017075373176479829
scholarships	0.016747130563626384
tokaido	0.1236454835319412
terry	0.027034618242336893
galilean	0.0026666988917231063
alex	0.00040919709236722626
alexander	0.001262931359634449
herbart	0.06713429044012473
blinn	0.15003106320408088
lotfi	0.03568049616332771
doi	0.03442424104330718
maldives	0.11401152505352775
jiu	0.009615005724400352
waterbury	0.019661631027518854
vilfredo	0.22299775272719916
stitch	0.274520651309125
brussolo	0.16397469142707286
zooniverse	0.22619909550878553
sms	0.02508028977583852
marquez	0.023710274501217984
do	0.00010226313345075328
astronomer	0.0008187800984279099
kyriazis	0.3466284580862789
disch	0.13215595114465506
sc	0.0002727552181996607
prolegomena	0.3043144189328043
chemicals	0.005315368549100639
telescope	0.004798125466914591
nights	0.06451661714482915
super	0.004281497686529956
hine	1.395967639770192
microsystems	0.024178477744703067
dune	0.07117092214846193
laureates	0.003971815754687639
koffka	0.21409057029725156
four	0.00023865144638868891
singh	0.5003638301933869
amphipolis	0.1214760404598577
maitland	0.011500816183683354
banach	0.20014363241815133
rick	0.04435097774136044
lipton	0.606513629998118
reagan	0.04730537336541392
hangouts	0.10850708531086993
south	0.0008870815032873488
collegio	0.17089067400776703
ionesco	1.0898778453368083
gil	0.049209842659660594
cristoforo	0.36487491125177873
wernher	0.010382310662342294
sophie	0.006144240972922963
bénédict	0.08649550498364068
shonda	0.08996169406414742
tomas	0.22838495314467913
melanchthon	0.036717794745111484
wawel	0.2354193927666945
takeuchi	0.07492129475743724
newport	0.019661631027518854
911	0.017562640709265578
rubin	0.029690639353491914
pell	0.19917205599078577
alliance	0.0020498518950798545
macromedia	0.049209842659660594
erasmus	0.0014680775523499504
dre	0.06633938863149011
